name1	name2	scaf_num	mean_popANI	mean_conANI	sum_pop_sites	sum_con_sites	pMA	sd_popANI	sd_conANI	median_popANI	median_conANI	watershed.1	watershed.2	watershed_diff	SNV_mbp.1	SNV_mbp.2	flowConnected	flowDistTotal	flowDistNet	FlowConnection	mean_pi.1	median_pi.1	mean_pi.2	median_pi.2	pi_diff_mean	pi_avg_mean	pi_avg_median
PH2015_04D	PH2017_26_ELK_O_A	174	0.9942029127563079	0.9926898840937073	33545	43051	0.22080787902720034	0.003885592373528447	0.004171076294450834	0.9949889969698308	0.993522666243249	39	1590	1551	7096.985523500522	6399.510212571819	down	-92312.91518849501	-92312.91518849501	Yes	0.0013993020124908498	5.744529673931686e-4	8.630453635281545e-4	6.446663628925098e-4	5.362566489626953e-4	0.001131173688009502	6.095596651428392e-4
PH2015_04D	PH2017_28_MFU_U_A	173	0.9934823498177708	0.9920091657442597	37885	47175	0.19692633810280868	0.0037094448873962005	0.004120475496726274	0.9942938659058488	0.9927140255009108	39	531	492	7096.985523500522	6978.10377853631	NA	291792.49165392603	66450.18152060916	No	0.0013993020124908498	5.744529673931686e-4	7.34521753133972e-4	5.359174471253336e-4	6.647802593568778e-4	0.0010669118828124109	5.551852072592511e-4
PH2015_04D	PH2017_29_MFU_D_A	173	0.9937187006114033	0.9920867468630585	37399	47627	0.21475213639322233	0.0034403752006954406	0.0038515492501217724	0.9944047325610056	0.9927525856087056	39	531	492	7096.985523500522	6548.4139540095175	NA	291792.49165392603	66450.18152060916	No	0.0013993020124908498	5.744529673931686e-4	9.199288237487719e-4	6.770981682671097e-4	4.793731887420779e-4	0.0011596154181198108	6.257755678301391e-4
PH2015_04D	PH2017_30_WIL_O_A	174	0.9938510981190708	0.9923159565831237	36911	46331	0.20331959163411106	0.0034462931456441656	0.003965054536805802	0.9944922354219736	0.9928545286416628	39	80	41	7096.985523500522	6736.721565818671	NA	286101.45393836324	60759.14380504639	No	0.0013993020124908498	5.744529673931686e-4	8.740630606560504e-4	6.627836409316412e-4	5.252389518347994e-4	0.0011366825365734501	6.186183041624049e-4
PH2015_04D	PH2017_31_RDM_U_A	174	0.9942683244787958	0.9927665358748429	33505	42683	0.2150270599536115	0.003252716392974256	0.003708945278326763	0.9949386012580772	0.9935907574873176	39	31	8	7096.985523500522	5786.73982026474	NA	-20556.48763756884	-19437.389673962578	No	0.0013993020124908498	5.744529673931686e-4	9.162449163863644e-4	7.688567384711575e-4	4.830570961044853e-4	0.0011577734644386071	6.716548529321631e-4
PH2015_04D	PH2017_32_RDM_D_A	174	0.9942129827057924	0.992688528587251	33883	43142	0.2146168466923184	0.0032648261826377966	0.0037742793579241037	0.994910979808323	0.9935267276809101	39	31	8	7096.985523500522	5906.1576723088365	NA	-20556.48763756884	-19437.389673962578	No	0.0013993020124908498	5.744529673931686e-4	6.444236686652801e-4	5.03346029397278e-4	7.548783438255696e-4	0.001021862840578065	5.388994983952233e-4
PH2015_04D	PH2017_33_LGB_O_A	172	0.9943968341781758	0.9929125805914719	33460	42843	0.21900893961674017	0.0030456096955162027	0.003533090497356568	0.9948166565351515	0.9934538505885095	39	642	603	7096.985523500522	6050.504503567525	down	-4118.826752585521	-4118.826752585504	Yes	0.0013993020124908498	5.744529673931686e-4	6.542725125928012e-4	4.795340888294475e-4	7.450294998980485e-4	0.0010267872625418254	5.269935281113081e-4
PH2015_04D	PH2017_34_RAT_O_A	174	0.9951670655679908	0.9929098737683485	28836	42474	0.32109054951264304	0.0031295794645231872	0.004036262409543738	0.9957085532835359	0.9938349954956696	39	50	11	7096.985523500522	5193.939416683331	NA	14961.370178655045	14792.817963461886	No	0.0013993020124908498	5.744529673931686e-4	0.0015132950969406558	8.700498392884004e-4	1.1399308444980604e-4	0.001456298554715753	7.222514033407845e-4
PH2015_04D	PH2017_35_SFW_U_B	174	0.9946965774124163	0.992645370439648	32117	44746	0.2822375184374022	0.003350150264361915	0.004074187586030517	0.9953153619803109	0.9934479186266566	39	150	111	7096.985523500522	5010.4567685931315	NA	23391.26988147479	23222.71766628159	No	0.0013993020124908498	5.744529673931686e-4	0.0010013698621580804	6.188649929220746e-4	3.979321503327694e-4	0.001200335937324465	5.966589801576216e-4
PH2015_04D	PH2017_36_ELK_O_B	174	0.9941610162143443	0.9926342283282055	33798	43431	0.22180009670511847	0.0039057711953345217	0.004241462156505718	0.9949480468251274	0.9935448340325677	39	1590	1551	7096.985523500522	6489.978282302194	down	-92312.91518849501	-92312.91518849501	Yes	0.0013993020124908498	5.744529673931686e-4	7.244337955263404e-4	5.313370643746929e-4	6.748682169645094e-4	0.0010618679040085952	5.528950158839308e-4
PH2015_04D	PH2017_37_MFU_D_B	173	0.9937534568990344	0.9921669373809928	37212	47154	0.21084107392798068	0.0033549921735975697	0.0038239947151321604	0.9945133789144932	0.9927049645740242	39	531	492	7096.985523500522	6554.177105118268	NA	291792.49165392603	66450.18152060916	No	0.0013993020124908498	5.744529673931686e-4	7.054306433993729e-4	4.933219013643075e-4	6.938713690914769e-4	0.0010523663279451113	5.338874343787381e-4
PH2015_04D	PH2017_38_RDM_U_B	174	0.9942504918470577	0.9927029021006698	33653	43088	0.2189704790196807	0.0032676058545966008	0.0037328013442342457	0.9949032191625117	0.993497265703892	39	31	8	7096.985523500522	5879.21829154468	NA	-20556.48763756884	-19437.389673962578	No	0.0013993020124908498	5.744529673931686e-4	8.434402467557119e-4	6.688981093176949e-4	5.558617657351379e-4	0.0011213711296232808	6.216755383554318e-4
PH2015_04D	PH2017_39_LGB_O_B	172	0.9944342433274093	0.9929540066779435	33286	42594	0.2185284312344462	0.0030199550801810458	0.0034781762926211104	0.9948920182462939	0.9935247690588452	39	642	603	7096.985523500522	6006.275669477119	down	-4118.826752585521	-4118.826752585504	Yes	0.0013993020124908498	5.744529673931686e-4	7.247487254215466e-4	5.516293265012129e-4	6.745532870693032e-4	0.0010620253689561981	5.630411469471908e-4
PH2015_04D	PH2017_40_RAT_O_B	174	0.995084983304105	0.992862991633021	29527	43112	0.31510948227871594	0.003190911805784513	0.004197694081820563	0.9955466359727326	0.9938285087909933	39	50	11	7096.985523500522	5240.580732633213	NA	14961.370178655045	14792.817963461886	No	0.0013993020124908498	5.744529673931686e-4	0.0013779795586057143	6.61660508772921e-4	2.1322453885135473e-5	0.001388640785548282	6.180567380830448e-4
PH2015_04U	PH2015_05S	172	0.9951246845290891	0.9929275412706099	29617	43440	0.3182090239410681	0.0027351529792217157	0.0034430171827940833	0.995509216911749	0.9933704371409287	39	653	614	7159.307971537003	5573.771282780937	down	-7580.508156094725	-7580.508156094729	Yes	0.0015851020314393608	6.901888110691923e-4	9.317060768989822e-4	7.199860290362237e-4	6.533959545403786e-4	0.0012584040541691716	7.05087420052708e-4
PH2015_04U	PH2015_09S	174	0.9944861857596746	0.9925587869624714	33368	45323	0.26377336010414143	0.002951681007765897	0.003407985706040481	0.9950235555426958	0.9931001891154452	39	531	492	7159.307971537003	6781.352480218989	NA	291709.06457597355	66266.75444265775	No	0.0015851020314393608	6.901888110691923e-4	6.607075728846282e-4	4.7589261252600773e-4	9.243944585547326e-4	0.0011229048021619945	5.830407117976e-4
PH2015_04U	PH2015_10S	174	0.9965210253232377	0.9926021473956531	20077	44871	0.5525617882373917	0.0026589277240889027	0.0037508027105447087	0.9972155533601572	0.9933053471374356	39	951	912	7159.307971537003	8134.218696305526	NA	289886.0865422511	64443.776408935286	No	0.0015851020314393608	6.901888110691923e-4	0.0022978373827638667	0.0011236436380063222	7.127353513245059e-4	0.0019414697071016137	9.069162245377572e-4
PH2015_04U	PH2015_11S	174	0.9945428323078774	0.9923574576861558	31252	44726	0.3012565398202388	0.003959992949993109	0.004511066127661784	0.9955075023185109	0.9934787575390618	39	96	57	7159.307971537003	2996.8385765499256	NA	-158454.3340309233	-66987.97610239254	No	0.0015851020314393608	6.901888110691923e-4	5.428445305011195e-4	4.5945273863301495e-4	0.0010422575009382414	0.00106397328097024	5.748207748511036e-4
PH2015_04U	PH2015_12D	174	0.9945367624359418	0.9924999498648392	32950	45680	0.2786777583187391	0.0036492231842761226	0.004091684072314131	0.9951639718429077	0.9933269237878686	39	160	121	7159.307971537003	586.2330918528343	NA	-151118.18649227027	-74324.12364104557	No	0.0015851020314393608	6.901888110691923e-4	5.437183798160603e-4	5.03035249971695e-4	0.0010413836516233003	0.0010644102056277106	5.966120305204436e-4
PH2015_04U	PH2015_12U	174	0.9945333458577259	0.9925047018410162	32967	45689	0.2784477664208015	0.0036509562249234747	0.0041010712023997475	0.9951637816508704	0.9932947074193159	39	160	121	7159.307971537003	578.4595391945205	NA	-151128.18649227024	-74314.12364104559	No	0.0015851020314393608	6.901888110691923e-4	4.536056252223287e-4	4.27556446954358e-4	0.001131496406217032	0.0010193538283308446	5.588726290117751e-4
PH2015_04U	PH2017_01_SCD_O_A	174	0.9944873625822263	0.9924952411160479	32497	44968	0.2773305461661626	0.0035128191730900873	0.004006594548641832	0.9951433091223274	0.9930870136192196	39	527	488	7159.307971537003	6782.692747918698	down	-293.12228883373234	-293.12228883372154	Yes	0.0015851020314393608	6.901888110691923e-4	9.674372778700483e-4	7.854147767468732e-4	6.176647535693125e-4	0.0012762696546547046	7.378017939080328e-4
PH2015_04U	PH2017_02_FOX_O_A	174	0.9948757924431564	0.9923294740990846	28222	44177	0.36116078502388116	0.004051561915701348	0.004529269236179702	0.9957905842050496	0.9931572154146096	39	2.8	36.2	7159.307971537003	6469.874266806555	NA	23524.437647899005	23255.885432706884	No	0.0015851020314393608	6.901888110691923e-4	0.0011720472452992456	8.111671219027673e-4	4.130547861401152e-4	0.0013785746383693032	7.506779664859797e-4
PH2015_04U	PH2017_03_ELD_O_A	174	0.997402469244686	0.9931159546115227	14903	40993	0.6364501256312054	0.0026579398469883967	0.004114595305405962	0.9979532684772925	0.9940759579071866	39	17	22	7159.307971537003	9140.491685247245	NA	26594.477921493053	26325.92570630097	No	0.0015851020314393608	6.901888110691923e-4	0.0033319350594453795	0.0020053828645116845	0.0017468330280060187	0.00245851854544237	0.0013477858377904384
PH2015_04U	PH2017_04_SCI_O_A	174	0.9971556111553446	0.9930166743804204	17235	43493	0.603729335755179	0.0022718809615663825	0.0037725316513638188	0.9974934292920513	0.9937151833133913	39	114	75	7159.307971537003	8622.478219309613	NA	28584.771111296744	28316.218896104634	No	0.0015851020314393608	6.901888110691923e-4	0.0031846605568927274	0.001728746741687548	0.0015995585254533666	0.002384881294166044	0.00120946777637837
PH2015_04U	PH2017_05_CCC_O_A	174	0.9999833676438876	0.9987530063176193	113	8267	0.9863311963227289	6.591156472878123e-5	9.755276142058015e-4	1	0.998912096071477	39	39	0	7159.307971537003	7356.863430474149	down	-74.02274671522537	-74.022746715229	Yes	0.0015851020314393608	6.901888110691923e-4	0.001855144467585997	0.0010181504575020872	2.7004243614663624e-4	0.0017201232495126788	8.541696342856397e-4
PH2015_04U	PH2017_06_SFM_O_A	174	0.9969420539095989	0.9928263312983664	17032	43150	0.6052838933951332	0.0025753688037426455	0.003729886541168253	0.997612129671275	0.9935809785064145	39	40	1	7159.307971537003	8801.806037530712	NA	41521.39391405275	41252.84169886066	No	0.0015851020314393608	6.901888110691923e-4	0.0023895842177167055	0.001294348070417617	8.044821862773447e-4	0.001987343124578033	9.922684407434046e-4
PH2015_04U	PH2017_07_MST_O_A	174	0.9974790740138264	0.9927358947574394	14466	44343	0.6737703808943915	0.00240999511189471	0.0038541595608673645	0.9980420626133093	0.9932500181734416	39	885	846	7159.307971537003	10243.934082417885	NA	304424.6726742109	78982.36254089512	No	0.0015851020314393608	6.901888110691923e-4	0.0031848238670257284	0.0019163563067149943	0.0015997218355863676	0.0023849629492325446	0.0013032725588920933
PH2015_04U	PH2017_08_TRC_O_A	174	0.9940965129296059	0.9920210707256574	34684	47466	0.269287489992837	0.0036645454662433347	0.00413437152315571	0.9947442654269882	0.9928031350421551	39	4.6	34.4	7159.307971537003	7166.009310035549	NA	304811.5435903837	79369.23345706792	No	0.0015851020314393608	6.901888110691923e-4	7.731226757292719e-4	5.477335379542869e-4	8.119793557100889e-4	0.0011791123535843163	6.189611745117396e-4
PH2015_04U	PH2017_09_SFU_O_A	172	0.9949233403396839	0.9928506966717867	30784	43772	0.29671936397697163	0.0028496773564206683	0.003481705359867885	0.9952550398310336	0.9933887650330402	39	1392	1353	7159.307971537003	6189.222210487434	down	-75440.479033336	-75440.479033336	Yes	0.0015851020314393608	6.901888110691923e-4	7.18037513685739e-4	5.35364367560187e-4	8.670645177536218e-4	0.0011515697725625498	6.127765893146897e-4
PH2015_04U	PH2017_13_LAR_U_A	174	0.9946571132136945	0.9926666289138433	30759	43236	0.288578961976131	0.003989727640462227	0.004469613666819342	0.9955132046718325	0.9937790841784405	39	228	189	7159.307971537003	6217.099778641386	NA	-119421.23022164927	-119275.3807210856	No	0.0015851020314393608	6.901888110691923e-4	8.282165200609367e-4	6.380786332518262e-4	7.568855113784241e-4	0.0012066592757501487	6.641337221605093e-4
PH2015_04U	PH2017_14_LAR_D_A	174	0.9947416183969467	0.9927694153495743	30373	42712	0.28888836860835365	0.0038302684398925954	0.004327962457499682	0.9956161696015582	0.9938649667966892	39	228	189	7159.307971537003	6019.678346474211	NA	-119421.23022164927	-119275.3807210856	No	0.0015851020314393608	6.901888110691923e-4	9.8441765914894e-4	8.064373167943617e-4	6.006843722904207e-4	0.0012847598452941505	7.48313063931777e-4
PH2015_04U	PH2017_15_JOR_U_A	174	0.9953040682427157	0.992700139109321	28197	43778	0.3559093608661885	0.0030940835845112537	0.004273778582395605	0.9958339610929638	0.9937266494164665	39	12.2	26.8	7159.307971537003	4613.871556249159	NA	-133120.70398670263	-132411.4668560963	No	0.0015851020314393608	6.901888110691923e-4	9.953103523772703e-4	6.139172589275654e-4	5.897916790620905e-4	0.0012902061919083155	6.520530349983789e-4
PH2015_04U	PH2017_16_JOR_D_A	174	0.9944529677852989	0.992262090865624	32105	45979	0.30174644946606055	0.004126113457851969	0.004666936267776904	0.9952758808406474	0.9932995555680162	39	12.2	26.8	7159.307971537003	3017.4786991254487	NA	-133120.70398670263	-132411.4668560963	No	0.0015851020314393608	6.901888110691923e-4	6.741556312122267e-4	5.762779663688322e-4	9.109464002271341e-4	0.0011296288313257937	6.332333887190122e-4
PH2015_04U	PH2017_17_BER_D_A	174	0.9962160038861223	0.9922762050997993	23370	47677	0.509826541099482	0.0024087040971167532	0.004094612574499585	0.9966943694146183	0.9930361921065386	39	22	17	7159.307971537003	7051.952528790291	NA	-126033.22709432997	-125429.77555067126	No	0.0015851020314393608	6.901888110691923e-4	0.0016685211484845153	7.720342004932101e-4	8.341911704515454e-5	0.001626811589961938	7.311115057812012e-4
PH2015_04U	PH2017_18_LLB_O_A	174	0.9943140492670058	0.9922755544739572	31928	44680	0.28540734109221133	0.004010088047467613	0.004412300153379804	0.9951597083531356	0.9931972676411087	39	34.5	4.5	7159.307971537003	5840.350528253111	NA	-206864.98718212603	-104639.53909108859	No	0.0015851020314393608	6.901888110691923e-4	6.354230497869655e-4	5.039305340618361e-4	9.496789816523952e-4	0.001110262540613163	5.970596725655142e-4
PH2015_04U	PH2017_19_SFW_U_A	174	0.9963886443287912	0.9927416043647992	21593	44482	0.5145676903016951	0.003066463946769196	0.004077548856680919	0.9968729173657778	0.9935005488649622	39	150	111	7159.307971537003	6872.892764109132	NA	23441.269881474243	23172.717666282115	No	0.0015851020314393608	6.901888110691923e-4	0.0013237440195671825	7.129389171799394e-4	2.613580118721783e-4	0.0014544230255032716	7.015638641245658e-4
PH2015_04U	PH2017_20_SFW_D_A	174	0.9947216569483689	0.9927101361493397	31196	43860	0.28873689010487913	0.003515359790329468	0.004079616815075771	0.995362754044791	0.9935500147254994	39	150	111	7159.307971537003	6083.877169290286	NA	23441.269881474243	23172.717666282115	No	0.0015851020314393608	6.901888110691923e-4	8.664155231124144e-4	6.716080823127023e-4	7.186865083269464e-4	0.0012257587772758877	6.808984466909473e-4
PH2015_04U	PH2017_24_DOB_U_A	174	0.9944287224350307	0.9923400349128574	31764	44808	0.29110873058382436	0.00408905801281177	0.0045268360698152614	0.9954647498991761	0.993456291994003	39	96	57	7159.307971537003	3378.5468174271255	NA	-158464.33403092326	-66977.97610239254	No	0.0015851020314393608	6.901888110691923e-4	7.14508473189234e-4	6.349271928888234e-4	8.705935582501268e-4	0.0011498052523142973	6.625580019790078e-4
PH2015_04U	PH2017_25_DOB_D_A	174	0.99442114856347	0.9923230790235894	31752	44839	0.2918664555409354	0.00412327556503688	0.004586176149645998	0.9954744894593733	0.9935525187141805	39	96	57	7159.307971537003	3378.5468174271255	NA	-158464.33403092326	-66977.97610239254	No	0.0015851020314393608	6.901888110691923e-4	0.00072579928002699265	6.432494391566124e-4	8.593027514123681e-4	0.0011554506557331767	6.667191251129023e-4
PH2015_04U	PH2017_26_ELK_O_A	174	0.994731126442785	0.9927468597273127	30409	42850	0.29033838973162196	0.0037111928402302537	0.004193263285442412	0.9953390937096397	0.993583630936776	39	1590	1551	7159.307971537003	6399.510212571819	down	-92362.91518849447	-92362.91518849449	Yes	0.0015851020314393608	6.901888110691923e-4	8.630453635281545e-4	6.446663628925098e-4	7.220566679112063e-4	0.0012240736974837576	6.67427586980851e-4
PH2015_04U	PH2017_28_MFU_U_A	173	0.9939970799507978	0.9920171982175209	34810	47223	0.2628591999661182	0.003657406282535143	0.004123161772710207	0.9947368421052633	0.9928141288396336	39	531	492	7159.307971537003	6978.10377853631	NA	291842.4916539255	66400.18152060968	No	0.0015851020314393608	6.901888110691923e-4	7.34521753133972e-4	5.359174471253336e-4	8.505802783053888e-4	0.0011598118922866664	6.13053129097263e-4
PH2015_04U	PH2017_29_MFU_D_A	173	0.9942022085667716	0.9921216894612511	34458	47539	0.275163549927428	0.0033836091153199637	0.0038797025776192233	0.9947965941343424	0.9927574532520036	39	531	492	7159.307971537003	6548.4139540095175	NA	291842.4916539255	66400.18152060968	No	0.0015851020314393608	6.901888110691923e-4	9.199288237487719e-4	6.770981682671097e-4	6.651732076905889e-4	0.0012525154275940663	6.836434896681509e-4
PH2015_04U	PH2017_30_WIL_O_A	174	0.9943685689201213	0.992427782254564	33800	45882	0.2633276666230766	0.0033336529746225796	0.0038456077652651156	0.9949510409589633	0.9929968740114946	39	80	41	7159.307971537003	6736.721565818671	NA	286151.4539383627	60709.143805046915	No	0.0015851020314393608	6.901888110691923e-4	8.740630606560504e-4	6.627836409316412e-4	7.110389707833104e-4	0.0012295825460477056	6.764862260004167e-4
PH2015_04U	PH2017_31_RDM_U_A	174	0.9948521486875473	0.9927590259969664	30154	42845	0.2962072587233049	0.003035146271498624	0.0037039202927168498	0.9954245915667026	0.993796996499841	39	31	8	7159.307971537003	5786.73982026474	NA	-20606.487637568294	-19487.389673962054	No	0.0015851020314393608	6.901888110691923e-4	9.162449163863644e-4	7.688567384711575e-4	6.688571150529963e-4	0.0012506734739128626	7.295227747701749e-4
PH2015_04U	PH2017_32_RDM_D_A	174	0.99479873583755285	0.9926979474338931	30528	43293	0.2948513616519992	0.003052483988676073	0.003763626000986298	0.9954734275306737	0.9936967821468142	39	31	8	7159.307971537003	5906.1576723088365	NA	-20606.487637568294	-19487.389673962054	No	0.0015851020314393608	6.901888110691923e-4	6.444236686652801e-4	5.03346029397278e-4	9.406783627740807e-4	0.0011147628500523205	5.967674202332351e-4
PH2015_04U	PH2017_33_LGB_O_A	172	0.9949350749262377	0.9928790508292922	30318	43070	0.29607615509635477	0.0028620580575277805	0.0034892074930142148	0.9953193922582055	0.993383394228547	39	642	603	7159.307971537003	6050.504503567525	down	-4168.826752584978	-4168.826752584981	Yes	0.0015851020314393608	6.901888110691923e-4	6.542725125928012e-4	4.795340888294475e-4	9.308295188465596e-4	0.001119687272016081	5.848614499493199e-4
PH2015_04U	PH2017_34_RAT_O_A	174	0.9956107528990266	0.992922997837374	25940	42634	0.3915654172725993	0.003099621619086577	0.004096513637588497	0.9960512655750187	0.9937271997756194	39	50	11	7159.307971537003	5193.939416683331	NA	15011.370178654503	14742.81796346241	No	0.0015851020314393608	6.901888110691923e-4	0.0015132950969406558	8.700498392884004e-4	7.180693449870498e-5	0.0015491985641900084	7.801193251787963e-4
PH2015_04U	PH2017_35_SFW_U_B	174	0.9952172476012169	0.9926899595615942	28990	44731	0.3519036015291409	0.003232730122287294	0.004108685919929902	0.9957581199298813	0.9935069548076572	39	150	111	7159.307971537003	5010.4567685931315	NA	23441.269881474243	23172.717666282115	No	0.0015851020314393608	6.901888110691923e-4	0.0010013698621580804	6.188649929220746e-4	5.837321692812804e-4	0.0012932359467987206	6.545269019956335e-4
PH2015_04U	PH2017_36_ELK_O_B	174	0.9946842096645231	0.9926791226744465	30664	43271	0.29134986480552794	0.0037401131993722173	0.004263605952688062	0.9953966141162554	0.9935235972086576	39	1590	1551	7159.307971537003	6489.978282302194	down	-92362.91518849447	-92362.91518849449	Yes	0.0015851020314393608	6.901888110691923e-4	7.244337955263404e-4	5.313370643746929e-4	8.606682359130204e-4	0.0011547679134828507	6.107629377219426e-4
PH2015_04U	PH2017_37_MFU_D_B	173	0.9942362744261369	0.9922116321611387	34265	46994	0.27086436566370176	0.0032987994627038117	0.0038653269775640185	0.9948919692694279	0.9927866831072748	39	531	492	7159.307971537003	6554.177105118268	NA	291842.4916539255	66400.18152060968	No	0.0015851020314393608	6.901888110691923e-4	7.054306433993729e-4	4.933219013643075e-4	8.796713880399879e-4	0.0011452663374193668	5.917553562167499e-4
PH2015_04U	PH2017_38_RDM_U_B	174	0.994834161816696	0.9927098202621186	30311	43239	0.29898933832882346	0.003052336598083034	0.0037254684997772894	0.9955172770129492	0.9936389412722879	39	31	8	7159.307971537003	5879.21829154468	NA	-20606.487637568294	-19487.389673962054	No	0.0015851020314393608	6.901888110691923e-4	8.434402467557119e-4	6.688981093176949e-4	7.416617846836489e-4	0.0012142711390975363	6.795434601934436e-4
PH2015_04U	PH2017_39_LGB_O_B	172	0.9949713739077753	0.9929382371028217	30140	42791	0.2956462807599729	0.002836305693228388	0.0034260831554455027	0.9953274824523558	0.9934502217315972	39	642	603	7159.307971537003	6006.275669477119	down	-4168.826752584978	-4168.826752584981	Yes	0.0015851020314393608	6.901888110691923e-4	7.247487254215466e-4	5.516293265012129e-4	8.603533060178142e-4	0.0011549253784304536	6.209090687852026e-4
PH2015_04U	PH2017_40_RAT_O_B	174	0.995537628972327	0.9928584380010255	26592	43361	0.3867300108392334	0.0031391274050830476	0.0042337324519840895	0.9959540279045538	0.9937142622696924	39	50	11	7159.307971537003	5240.580732633213	NA	15011.370178654503	14742.81796346241	No	0.0015851020314393608	6.901888110691923e-4	0.0013779795586057143	6.61660508772921e-4	2.071224728336465e-4	0.0014815407950225375	6.759246599210567e-4
PH2015_05S	PH2015_09S	172	0.9937673054032161	0.9930176209264662	38291	41974	0.08774479439653116	0.00306081387444839	0.0035344874565478327	0.9942441119167177	0.9936017304020919	653	531	122	5573.771282780937	6781.352480218989	NA	284128.5564198788	73847.26259875248	No	9.317060768989822e-4	7.199860290362237e-4	6.607075728846282e-4	4.7589261252600773e-4	2.7099850401435407e-4	7.962068248918052e-4	5.979393207811157e-4
PH2015_05S	PH2015_10S	172	0.9961159955715949	0.993101344938255	22891	41490	0.44827669317907926	0.0025544804319300946	0.003550263047330961	0.9967094489784984	0.9937735842957542	653	951	298	5573.771282780937	8134.218696305526	NA	282305.57838615635	72024.28456503002	No	9.317060768989822e-4	7.199860290362237e-4	0.0022978373827638667	0.0011236436380063222	0.0013661313058648844	0.0016147717298314246	9.218148335212729e-4
PH2015_05S	PH2015_11S	172	0.9948846044213848	0.9941302570805745	31730	35819	0.11415729082330606	0.003144412475617325	0.0034005819913561744	0.9955879299840065	0.9948380792599433	653	96	557	5573.771282780937	2996.8385765499256	NA	-150873.82587482856	-59407.46794629781	No	9.317060768989822e-4	7.199860290362237e-4	5.428445305011195e-4	4.5945273863301495e-4	3.888615463978627e-4	7.372753037000509e-4	5.897193838346193e-4
PH2015_05S	PH2015_12D	172	0.9945411839810214	0.9938077227655812	35604	39524	0.0991802449144823	0.002984681700126924	0.003193181179657335	0.9950507483053885	0.9943740268713316	653	160	493	5573.771282780937	586.2330918528343	NA	-143537.67833617554	-66743.61548495085	No	9.317060768989822e-4	7.199860290362237e-4	5.437183798160603e-4	5.03035249971695e-4	3.879876970829219e-4	7.377122283575212e-4	6.115106395039593e-4
PH2015_05S	PH2015_12U	172	0.9945418001911184	0.993813773872563	35605	39541	0.09954224728762551	0.002983101896508472	0.003202665751344697	0.9950169572266276	0.9943943487170264	653	160	493	5573.771282780937	578.4595391945205	NA	-143547.6783361755	-66733.61548495086	No	9.317060768989822e-4	7.199860290362237e-4	4.536056252223287e-4	4.27556446954358e-4	4.781004516766535e-4	6.926558510606555e-4	5.737712379952908e-4
PH2015_05S	PH2017_01_SCD_O_A	172	0.9943313027296051	0.993639328854018	33609	37501	0.10378389909602415	0.0031768840284454236	0.0033412105270429243	0.9948379930451656	0.9942261950332425	653	527	126	5573.771282780937	6782.692747918698	up	7287.385867260992	7287.385867261008	Yes	9.317060768989822e-4	7.199860290362237e-4	9.674372778700483e-4	7.854147767468732e-4	3.573120097106607e-5	9.495716773845152e-4	7.527004028915485e-4
PH2015_05S	PH2017_02_FOX_O_A	172	0.9954523910434838	0.9943480681049733	27566	34683	0.20520139549635263	0.0033082122732117796	0.003417602113438062	0.9960882847928524	0.9948342969686548	653	2.8	650.2	5573.771282780937	6469.874266806555	up	30836.393588801624	30836.393588801613	Yes	9.317060768989822e-4	7.199860290362237e-4	0.0011720472452992456	8.111671219027673e-4	2.403411684002634e-4	0.001051876661099114	7.655765754694954e-4
PH2015_05S	PH2017_03_ELD_O_A	172	0.9986015743267853	0.9953782364839814	9459	29717	0.6816973449540666	0.001329936542254626	0.0025532266215085426	0.9987988197251799	0.9957663017486791	653	17	636	5573.771282780937	9140.491685247245	up	33906.43386239567	33906.4338623957	Yes	9.317060768989822e-4	7.199860290362237e-4	0.0033319350594453795	0.0020053828645116845	0.0024002289825463975	0.0021318205681721807	0.001362684446773954
PH2015_05S	PH2017_04_SCI_O_A	172	0.9972149663657853	0.9940720415878425	15835	36063	0.560907301111943	0.002418197933955057	0.0033719683067570455	0.9978072867926704	0.9947036586802248	653	114	539	5573.771282780937	8622.478219309613	up	35896.72705219936	35896.72705219936	Yes	9.317060768989822e-4	7.199860290362237e-4	0.0031846605568927274	0.001728746741687548	0.002252954479993745	0.002058183316895855	0.0012243663853618858
PH2015_05S	PH2017_05_CCC_O_A	172	0.9954055296909589	0.9930470062248662	27828	42953	0.3521290713105022	0.002687555193215746	0.0033584278022469444	0.9958192755708564	0.993560077993932	653	39	614	5573.771282780937	7356.863430474149	up	7506.485409379498	7506.4854093795	Yes	9.317060768989822e-4	7.199860290362237e-4	0.001855144467585997	0.0010181504575020872	9.234383906870148e-4	0.0013934252722424896	8.690682432691554e-4
PH2015_05S	PH2017_06_SFM_O_A	172	0.9972822254209863	0.9941117539926673	15818	35844	0.5586988059368374	0.002207685814037091	0.0031763323701064256	0.9979650143638115	0.9946646332059261	653	40	613	5573.771282780937	8801.806037530712	up	48833.34985495536	48833.34985495539	Yes	9.317060768989822e-4	7.199860290362237e-4	0.0023895842177167055	0.001294348070417617	0.0014578781408177233	0.001660645147307844	0.0010071670497269203
PH2015_05S	PH2017_07_MST_O_A	172	0.9973580828678686	0.9934373804458752	15503	40312	0.6154246874379837	0.002028018849627703	0.003108036270713647	0.9978198915046604	0.9939069690237188	653	885	232	5573.771282780937	10243.934082417885	NA	296844.16451811616	86562.87069698985	No	9.317060768989822e-4	7.199860290362237e-4	0.0031848238670257284	0.0019163563067149943	0.002253117790126746	0.0020582649719623554	0.001318171167875609
